"Time(input)","Time(AQMS)","Longitude","Latitude","AQHI","AR%","AR%(PM)","AR%(NO2)","AR%(O3)","AR%(SO2)","PM10(ug/m3)","PM2.5(ug/m3)","NO2(ug/m3)","O3(ug/m3)","SO2(ug/m3)"
"2024071415","2024071415",114.18633550,22.26641300,2.000000,3.548171,0.252082,0.244412,3.017568,0.034109,7.987677,5.448866,4.752602,54.318630,2.172375
"2024071415","2024071415",114.18635370,22.26646890,2.000000,3.548171,0.252082,0.244412,3.017568,0.034109,7.987677,5.448866,4.752602,54.318630,2.172375
"2024071415","2024071415",114.18636600,22.26649340,2.000000,3.548171,0.252082,0.244412,3.017568,0.034109,7.987677,5.448866,4.752602,54.318630,2.172375
"2024071415","2024071415",114.18644220,22.26621800,2.000000,3.550662,0.253051,0.246758,3.016713,0.034140,8.021328,5.469312,4.806301,54.301086,2.174391
"2024071416","2024071416",114.18658090,22.26644500,2.000000,3.291000,0.216619,0.217575,2.824943,0.031863,6.226261,3.391801,4.122346,50.238392,2.069607
"2024071416","2024071416",114.18639210,22.26635330,2.000000,3.289454,0.216267,0.216927,2.824419,0.031842,6.233104,3.395641,4.172502,50.195412,2.066103
"2024071416","2024071416",114.18512770,22.26734600,2.000000,3.386894,0.246519,0.333424,2.775588,0.031363,7.294061,4.111818,6.700111,49.328445,2.042722
"2024071416","2024071416",114.18448070,22.26825650,2.000000,3.711624,0.363965,0.932526,2.384125,0.031008,11.596048,6.974633,20.125921,41.989307,2.027313
"2024071416","2024071416",114.18422220,22.26852490,2.000000,3.672624,0.344942,0.784714,2.512117,0.030850,10.928980,6.538727,16.929333,44.348099,2.020507
"2024071416","2024071416",114.18406970,22.26878340,2.000000,3.652091,0.339333,0.791058,2.490929,0.030770,10.722956,6.405470,17.045443,43.955532,2.017071
"2024071416","2024071416",114.18390060,22.26896050,3.000000,3.804612,0.386541,0.916250,2.471127,0.030695,12.449322,7.552557,19.909010,43.579151,2.013650
"2024071416","2024071416",114.18187600,22.27074650,2.000000,3.582769,0.305103,0.566353,2.681178,0.030135,9.448670,5.600956,12.139467,47.396481,1.994030
"2024071416","2024071416",114.17973240,22.27285070,3.000000,3.773750,0.376507,0.960948,2.405862,0.030432,11.946777,7.334517,20.757111,42.334358,2.026528
"2024071416","2024071416",114.17930010,22.27411480,3.000000,4.243684,0.527177,1.453816,2.232118,0.030574,17.628008,11.144804,32.245323,38.977245,2.046422
"2024071416","2024071416",114.17929550,22.27411240,3.000000,4.243684,0.527177,1.453816,2.232118,0.030574,17.628008,11.144804,32.245323,38.977245,2.046422
"2024071416","2024071416",114.17925780,22.27454310,3.000000,4.456013,0.597043,1.717286,2.111065,0.030618,19.953560,12.700760,37.599888,36.931267,2.052980
"2024071416","2024071416",114.17806920,22.27495570,3.000000,3.810282,0.393357,1.119483,2.266820,0.030622,12.802715,7.984927,24.581839,39.812538,2.054513
"2024071416","2024071416",114.17632090,22.27490440,3.000000,3.886705,0.414528,1.112472,2.329158,0.030547,13.278557,8.308644,24.233658,40.862988,2.044641
"2024071416","2024071416",114.17546160,22.27455970,3.000000,3.964601,0.443896,1.267686,2.222520,0.030499,14.551594,9.145661,27.910753,38.948944,2.036366
"2024071416","2024071416",114.17545780,22.27456640,3.000000,3.964601,0.443896,1.267686,2.222520,0.030499,14.551594,9.145661,27.910753,38.948944,2.036366
"2024071416","2024071416",114.17330770,22.27447440,3.000000,3.768502,0.382183,1.072230,2.283674,0.030415,12.130255,7.551485,23.354692,40.063282,2.024282
"2024071416","2024071416",114.17101520,22.27541030,3.000000,4.299518,0.543274,1.507855,2.218185,0.030203,17.562820,11.221463,32.629936,38.886242,2.011628
"2024071416","2024071416",114.16977150,22.27629780,3.000000,3.821748,0.393776,1.143379,2.254463,0.030129,12.842903,8.138635,25.316549,39.655678,2.010251
"2024071416","2024071416",114.16922710,22.27669870,3.000000,3.852462,0.404008,1.205896,2.212445,0.030112,12.929272,8.220626,26.421848,38.766209,2.012176
"2024071416","2024071416",114.16911050,22.27676360,2.000000,3.675853,0.348733,1.054490,2.242519,0.030111,10.905823,6.884332,22.989286,39.321983,2.012794
"2024071416","2024071416",114.16711830,22.27793800,3.000000,4.051618,0.466415,1.447319,2.107829,0.030054,15.378359,9.910127,32.240379,36.748337,2.013895
"2024071416","2024071416",114.16376330,22.27857610,3.000000,3.948142,0.433875,1.475809,2.008537,0.029921,14.738529,9.547605,34.242489,34.292198,2.001797
"2024071416","2024071416",114.16168640,22.27857350,2.000000,3.670856,0.339377,1.092723,2.209082,0.029675,11.079504,7.130789,25.544626,37.922211,1.979905
"2024071416","2024071416",114.15879460,22.27734330,2.000000,3.472869,0.272835,0.839091,2.331882,0.029060,8.589039,5.470407,19.765512,40.221870,1.917215
"2024071416","2024071416",114.15629350,22.27660930,3.000000,4.292793,0.525887,1.493364,2.245039,0.028503,18.305586,11.917377,34.958862,39.009285,1.862607
"2024071416","2024071416",114.15651990,22.27582840,2.000000,3.508485,0.283004,0.848189,2.348966,0.028327,8.922622,5.688475,19.821989,40.659840,1.840753
"2024071416","2024071416",114.15823200,22.27555280,2.000000,3.570280,0.300123,0.830488,2.411115,0.028554,9.307817,5.921472,18.880468,42.053261,1.858180
"2024071416","2024071416",114.15942840,22.27545650,2.000000,3.416474,0.251930,0.684494,2.451311,0.028739,7.722424,4.856045,16.217480,42.379261,1.873474
"2024071416","2024071416",114.15937080,22.27538160,2.000000,3.542438,0.291933,0.803952,2.417844,0.028710,8.967447,5.680725,18.278975,42.094688,1.870368
"2024071416","2024071416",114.16021830,22.27571140,2.000000,3.472252,0.270978,0.758024,2.414331,0.028918,8.329735,5.255484,17.475893,41.951797,1.891079
"2024071416","2024071416",114.16186540,22.27595000,2.000000,3.586865,0.307731,0.859099,2.390786,0.029248,9.621397,6.099795,19.664923,41.532642,1.921787
"2024071416","2024071416",114.16225280,22.27687490,2.000000,3.573011,0.304293,0.878475,2.360805,0.029437,9.532284,6.059661,20.227354,40.893185,1.945160
"2024071416","2024071416",114.16335880,22.27596580,2.000000,3.537690,0.293097,0.814221,2.400872,0.029500,9.046135,5.705671,18.555637,41.736000,1.944100
"2024071416","2024071416",114.16537150,22.27444640,2.000000,3.460158,0.269027,0.667516,2.494096,0.029519,8.279716,5.121847,15.358761,43.477726,1.935730
"2024071416","2024071416",114.16681350,22.27575560,2.000000,3.558355,0.303448,0.814387,2.410713,0.029807,9.553200,5.984603,18.682516,41.910580,1.973390
"2024071416","2024071416",114.16875940,22.27482220,2.000000,3.630411,0.331676,0.926126,2.342690,0.029919,10.320836,6.430807,19.841581,41.549465,1.977239
"2024071416","2024071416",114.17078650,22.27460840,2.000000,3.593497,0.320860,0.854357,2.388139,0.030141,10.320994,6.394430,19.425308,41.721001,1.998125
"2024071416","2024071416",114.17157970,22.27372430,2.000000,3.437605,0.271180,0.669233,2.466996,0.030196,8.540942,5.171865,15.629686,42.826477,1.996157
"2024071416","2024071416",114.17157120,22.27371130,2.000000,3.437605,0.271180,0.669233,2.466996,0.030196,8.540942,5.171865,15.629686,42.826477,1.996157
"2024071416","2024071416",114.17157380,22.27371030,2.000000,3.437605,0.271180,0.669233,2.466996,0.030196,8.540942,5.171865,15.629686,42.826477,1.996157
"2024071416","2024071416",114.17155550,22.27370320,2.000000,3.614003,0.327173,0.838037,2.418607,0.030187,11.065813,6.843192,20.258533,41.807274,1.994688
"2024071416","2024071416",114.17154160,22.27367010,2.000000,3.614003,0.327173,0.838037,2.418607,0.030187,11.065813,6.843192,20.258533,41.807274,1.994688
"2024071416","2024071416",114.17155460,22.27367990,2.000000,3.614003,0.327173,0.838037,2.418607,0.030187,11.065813,6.843192,20.258533,41.807274,1.994688
"2024071416","2024071416",114.17249760,22.27370500,2.000000,3.515354,0.296204,0.729506,2.459342,0.030303,9.337120,5.684892,16.657368,42.847080,2.006474
"2024071416","2024071416",114.17429740,22.27282280,2.000000,3.435156,0.267811,0.572063,2.564871,0.030410,8.351523,4.978459,13.267227,44.704254,2.010757
"2024071416","2024071416",114.17523790,22.27421740,2.000000,3.480774,0.285034,0.692758,2.472508,0.030475,8.951020,5.422332,15.770065,43.113918,2.030650
"2024071416","2024071416",114.17523670,22.27422200,2.000000,3.480774,0.285034,0.692758,2.472508,0.030475,8.951020,5.422332,15.770065,43.113918,2.030650
"2024071416","2024071416",114.17703950,22.27517850,3.000000,3.764064,0.375307,1.000413,2.357751,0.030593,12.264496,7.641250,22.570057,41.092598,2.051689
"2024071416","2024071416",114.17932590,22.27470580,3.000000,3.978795,0.441491,1.179249,2.327415,0.030639,14.192080,8.887319,25.445139,40.942036,2.056031
"2024071416","2024071416",114.17970790,22.27341180,2.000000,3.516168,0.298673,0.801787,2.385207,0.030501,9.236555,5.557725,17.388573,41.829468,2.036299
"2024071416","2024071416",114.18053450,22.27186030,2.000000,3.340073,0.230267,0.387882,2.691614,0.030309,6.641073,3.782366,7.982477,47.577709,2.011568
"2024071416","2024071416",114.17941990,22.26785050,2.000000,3.320759,0.226218,0.303915,2.759819,0.030807,6.623333,3.701011,6.376774,48.842068,1.993911
"2024071416","2024071416",114.17572000,22.24902630,2.000000,3.474291,0.286498,0.402104,2.751796,0.033892,8.434816,5.008081,7.493929,49.494175,1.835394
"2024071416","2024071416",114.17727610,22.24848890,2.000000,3.403811,0.264576,0.306895,2.798286,0.034053,8.087927,4.737968,6.186299,50.143379,1.835924
"2024071416","2024071416",114.17861740,22.24898140,2.000000,3.378672,0.257884,0.293681,2.792952,0.034155,7.853484,4.578025,5.904724,49.990746,1.853216
"2024071416","2024071416",114.18017170,22.24961260,2.000000,3.572187,0.320545,0.479682,2.737714,0.034246,10.340811,6.222517,10.516331,48.817677,1.873060
"2024071416","2024071416",114.18060360,22.25038040,2.000000,3.302117,0.232663,0.213069,2.822174,0.034211,6.933747,3.983083,3.884285,50.657928,1.885901
"2024071416","2024071416",114.18083740,22.25054120,2.000000,3.319347,0.238256,0.224336,2.822509,0.034247,7.131163,4.106445,4.130046,50.657310,1.888744
"2024071416","2024071416",114.18138840,22.25042120,2.000000,3.302326,0.232537,0.200341,2.835181,0.034266,6.906467,3.954686,3.552447,50.895489,1.892270
"2024071416","2024071416",114.18145740,22.25041790,2.000000,3.302326,0.232537,0.200341,2.835181,0.034266,6.906467,3.954686,3.552447,50.895489,1.892270
"2024071416","2024071416",114.18151060,22.25039260,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18153700,22.25037140,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18150750,22.25036600,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18150050,22.25035800,2.000000,3.337942,0.245938,0.266115,2.791607,0.034282,7.422253,4.292364,5.009437,50.141006,1.891964
"2024071416","2024071416",114.18149540,22.25036630,2.000000,3.337942,0.245938,0.266115,2.791607,0.034282,7.422253,4.292364,5.009437,50.141006,1.891964
"2024071416","2024071416",114.18149490,22.25036740,2.000000,3.337942,0.245938,0.266115,2.791607,0.034282,7.422253,4.292364,5.009437,50.141006,1.891964
"2024071416","2024071416",114.18149420,22.25036850,2.000000,3.337942,0.245938,0.266115,2.791607,0.034282,7.422253,4.292364,5.009437,50.141006,1.891964
"2024071416","2024071416",114.18148460,22.25042760,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18151230,22.25041060,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18151200,22.25041730,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18151210,22.25041740,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18151290,22.25041690,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18155070,22.25040630,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18157470,22.25046810,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18160630,22.25048280,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18158680,22.25053820,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18158970,22.25054200,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071416","2024071416",114.18158960,22.25054260,2.000000,3.295067,0.230254,0.190294,2.840237,0.034281,6.836812,3.904779,3.331315,51.002487,1.892275
"2024071417","2024071417",114.18158930,22.25054230,2.000000,2.984111,0.198756,0.169523,2.586099,0.029734,5.850019,3.111654,3.934911,44.052086,2.082246
"2024071417","2024071417",114.18158430,22.25054210,2.000000,2.984111,0.198756,0.169523,2.586099,0.029734,5.850019,3.111654,3.934911,44.052086,2.082246
"2024071417","2024071417",114.18157600,22.25055220,2.000000,2.984111,0.198756,0.169523,2.586099,0.029734,5.850019,3.111654,3.934911,44.052086,2.082246
"2024071417","2024071417",114.18155650,22.25053220,2.000000,2.984111,0.198756,0.169523,2.586099,0.029734,5.850019,3.111654,3.934911,44.052086,2.082246
"2024071417","2024071417",114.18157240,22.25053610,2.000000,2.984111,0.198756,0.169523,2.586099,0.029734,5.850019,3.111654,3.934911,44.052086,2.082246
"2024071417","2024071417",114.18157870,22.25051770,2.000000,2.984111,0.198756,0.169523,2.586099,0.029734,5.850019,3.111654,3.934911,44.052086,2.082246
"2024071417","2024071417",114.18146900,22.25036310,2.000000,3.029504,0.214997,0.243862,2.540912,0.029733,6.418019,3.488089,5.451160,43.332481,2.082082
"2024071417","2024071417",114.18134880,22.25031600,2.000000,3.113532,0.240233,0.296356,2.547220,0.029724,7.270936,4.054917,6.519125,43.504246,2.081581
"2024071417","2024071417",114.18154990,22.25026460,2.000000,3.128418,0.245353,0.312512,2.540816,0.029737,7.453130,4.172443,6.901353,43.380352,2.081242
"2024071417","2024071417",114.18133440,22.24893190,2.000000,3.027698,0.214353,0.232445,2.551184,0.029716,6.305217,3.405665,5.191442,43.621208,2.070246
"2024071417","2024071417",114.18138310,22.24897050,2.000000,3.002207,0.205209,0.190306,2.576975,0.029717,5.987708,3.195211,4.336708,44.029465,2.070434
"2024071417","2024071417",114.18121380,22.24910970,2.000000,2.998654,0.203919,0.187039,2.577987,0.029708,5.949607,3.171983,4.273101,44.035034,2.070841
"2024071417","2024071417",114.18122380,22.24911280,2.000000,2.998654,0.203919,0.187039,2.577987,0.029708,5.949607,3.171983,4.273101,44.035034,2.070841
"2024071417","2024071417",114.18127760,22.24942220,2.000000,2.997097,0.203322,0.185805,2.578268,0.029702,5.933920,3.163040,4.250814,44.032051,2.071140
"2024071417","2024071417",114.18199770,22.24956340,2.000000,3.121520,0.243401,0.298144,2.550212,0.029763,7.333144,4.083917,6.578497,43.591263,2.077078
"2024071418","2024071418",114.18155660,22.25038840,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18158000,22.25041370,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18159140,22.25054240,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18158910,22.25054230,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18158900,22.25054220,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18158910,22.25054220,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18158890,22.25054210,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18146100,22.25038310,2.000000,2.789588,0.197281,0.283520,2.275771,0.033016,7.113372,2.534424,8.572366,38.472420,3.133976
"2024071418","2024071418",114.18145750,22.25036460,2.000000,2.789588,0.197281,0.283520,2.275771,0.033016,7.113372,2.534424,8.572366,38.472420,3.133976
"2024071418","2024071418",114.18146140,22.25036590,2.000000,2.789588,0.197281,0.283520,2.275771,0.033016,7.113372,2.534424,8.572366,38.472420,3.133976
"2024071418","2024071418",114.18146360,22.25035110,2.000000,2.789588,0.197281,0.283520,2.275771,0.033016,7.113372,2.534424,8.572366,38.472420,3.133976
"2024071418","2024071418",114.18146640,22.25033290,2.000000,2.914455,0.236342,0.386392,2.258708,0.033014,8.707224,3.588550,11.271485,38.041069,3.134935
"2024071418","2024071418",114.18159000,22.25054240,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071418","2024071418",114.18158940,22.25054240,2.000000,2.741745,0.180171,0.205337,2.323220,0.033017,6.451185,2.096292,6.523583,39.611019,3.133658
"2024071419","2024071419",114.18158970,22.25054280,2.000000,2.565269,0.187981,0.280914,2.057403,0.038971,7.665635,3.383256,8.399736,35.750149,3.173907
"2024071419","2024071419",114.18158970,22.25054200,2.000000,2.565269,0.187981,0.280914,2.057403,0.038971,7.665635,3.383256,8.399736,35.750149,3.173907
"2024071419","2024071419",114.18158810,22.25054180,2.000000,2.565269,0.187981,0.280914,2.057403,0.038971,7.665635,3.383256,8.399736,35.750149,3.173907
"2024071419","2024071419",114.18157500,22.25055110,2.000000,2.565269,0.187981,0.280914,2.057403,0.038971,7.665635,3.383256,8.399736,35.750149,3.173907
"2024071419","2024071419",114.18157250,22.25055210,2.000000,2.565269,0.187981,0.280914,2.057403,0.038971,7.665635,3.383256,8.399736,35.750149,3.173907
"2024071419","2024071419",114.18157070,22.25055360,2.000000,2.565269,0.187981,0.280914,2.057403,0.038971,7.665635,3.383256,8.399736,35.750149,3.173907
"2024071420","2024071420",114.18157270,22.25055330,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18157210,22.25055310,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18156610,22.25055290,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18156860,22.25055390,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18157190,22.25055340,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18115520,22.25027240,2.000000,2.634604,0.270774,0.574943,1.750476,0.038410,9.682614,5.473835,13.325161,29.706280,1.960609
"2024071420","2024071420",114.18016300,22.24994630,2.000000,2.482050,0.221785,0.436437,1.785290,0.038538,8.358930,4.600489,11.311707,29.946264,1.976907
"2024071420","2024071420",114.17979140,22.25070230,2.000000,2.448900,0.211744,0.425493,1.773536,0.038127,8.197945,4.553891,11.502617,29.502193,1.941575
"2024071420","2024071420",114.18090610,22.25017820,2.000000,2.492413,0.224990,0.437306,1.791674,0.038442,8.520339,4.705651,11.431355,29.980389,1.965003
"2024071420","2024071420",114.18116990,22.25050710,2.000000,2.463064,0.215500,0.405029,1.804195,0.038340,8.330390,4.585047,11.032770,30.063694,1.953659
"2024071420","2024071420",114.18142840,22.25052820,2.000000,2.445231,0.209737,0.385156,1.812039,0.038299,8.149669,4.465670,10.645264,30.170740,1.948753
"2024071420","2024071420",114.18157100,22.25054920,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18160280,22.25052000,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071420","2024071420",114.18164040,22.25050610,2.000000,2.446466,0.209988,0.380574,1.817518,0.038385,8.185102,4.475944,10.612604,30.253540,1.956214
"2024071421","2024071421",114.18164320,22.25050330,2.000000,2.225871,0.191037,0.482585,1.520527,0.031721,4.440339,1.699465,13.351919,22.482597,1.699211
"2024071421","2024071421",114.18164940,22.25049740,2.000000,2.225871,0.191037,0.482585,1.520527,0.031721,4.440339,1.699465,13.351919,22.482597,1.699211
"2024071421","2024071421",114.18163060,22.25050530,2.000000,2.225871,0.191037,0.482585,1.520527,0.031721,4.440339,1.699465,13.351919,22.482597,1.699211
"2024071421","2024071421",114.18158970,22.25054200,2.000000,2.225871,0.191037,0.482585,1.520527,0.031721,4.440339,1.699465,13.351919,22.482597,1.699211
"2024071421","2024071421",114.18158940,22.25054240,2.000000,2.225871,0.191037,0.482585,1.520527,0.031721,4.440339,1.699465,13.351919,22.482597,1.699211
"2024071421","2024071421",114.18156130,22.25053010,2.000000,2.225871,0.191037,0.482585,1.520527,0.031721,4.440339,1.699465,13.351919,22.482597,1.699211
"2024071507","2024071507",114.18067510,22.24966660,1.000000,1.527846,0.228700,0.191285,1.080756,0.027105,9.756719,3.305201,4.876652,21.004984,2.023256
"2024071508","2024071508",114.17972190,22.24964160,1.000000,1.652546,0.263383,0.318804,1.042177,0.028181,10.069707,3.429988,9.482418,21.055895,2.114297
"2024071508","2024071508",114.17970870,22.24964720,1.000000,1.652546,0.263383,0.318804,1.042177,0.028181,10.069707,3.429988,9.482418,21.055895,2.114297
"2024071508","2024071508",114.17648950,22.24881910,1.000000,1.526744,0.219419,0.165236,1.114509,0.027580,7.676737,1.892108,4.625780,22.634739,2.085664
"2024071508","2024071508",114.17643780,22.24849930,1.000000,1.656628,0.260333,0.274397,1.094286,0.027611,10.048151,3.457359,8.643034,21.990313,2.089022
"2024071508","2024071508",114.17415220,22.24860210,1.000000,1.543894,0.224456,0.207733,1.084567,0.027138,8.081944,2.211873,6.258143,21.665024,2.060622
"2024071508","2024071508",114.17425050,22.24863410,1.000000,1.543894,0.224456,0.207733,1.084567,0.027138,8.081944,2.211873,6.258143,21.665024,2.060622
"2024071508","2024071508",114.17425140,22.24863460,1.000000,1.543894,0.224456,0.207733,1.084567,0.027138,8.081944,2.211873,6.258143,21.665024,2.060622
"2024071508","2024071508",114.17424980,22.24864110,1.000000,1.543894,0.224456,0.207733,1.084567,0.027138,8.081944,2.211873,6.258143,21.665024,2.060622
"2024071508","2024071508",114.17435990,22.24867310,1.000000,1.538511,0.222789,0.202165,1.086398,0.027159,7.986352,2.145905,6.060589,21.723356,2.061956
"2024071508","2024071508",114.17434330,22.24875600,1.000000,1.538511,0.222789,0.202165,1.086398,0.027159,7.986352,2.145905,6.060589,21.723356,2.061956
"2024071508","2024071508",114.17645660,22.25061960,1.000000,1.731862,0.285201,0.378197,1.041127,0.027338,11.769350,4.656241,12.656080,20.403315,2.058139
"2024071508","2024071508",114.17645750,22.25062120,1.000000,1.731862,0.285201,0.378197,1.041127,0.027338,11.769350,4.656241,12.656080,20.403315,2.058139
"2024071508","2024071508",114.16587220,22.27911320,2.000000,2.400337,0.499844,1.401128,0.474583,0.024781,23.413479,13.172192,43.120342,8.088323,2.015297
"2024071509","2024071509",114.16587370,22.27911730,2.000000,2.766361,0.571795,1.746361,0.419886,0.028318,20.299995,11.949355,45.186249,7.419672,2.325417
"2024071509","2024071509",114.16604380,22.28146630,2.000000,1.898941,0.305751,1.121100,0.428692,0.043398,9.846132,4.938778,29.284416,8.012550,3.322310
"2024071509","2024071509",114.18446980,22.28027420,2.000000,2.884764,0.613922,1.906639,0.332944,0.031258,22.441607,13.156476,51.000446,4.099949,2.523350
"2024071509","2024071509",114.20089730,22.29080630,1.000000,1.839552,0.295622,0.947723,0.529833,0.066374,9.751915,4.256089,25.696869,9.458252,5.166361
"2024071509","2024071509",114.23780210,22.29709920,1.000000,1.667564,0.227624,0.324040,1.083809,0.032091,6.896507,1.717320,10.935339,20.302299,2.692756
"2024071509","2024071509",114.25757880,22.32313120,1.000000,1.630659,0.237093,0.369540,0.993520,0.030506,6.606678,1.644103,12.246356,18.266809,2.618755
"2024071509","2024071509",114.25798560,22.32311100,1.000000,1.651433,0.245250,0.414078,0.961505,0.030600,6.998503,1.876911,13.560082,17.472010,2.625525
"2024071509","2024071509",114.25764500,22.32397690,1.000000,1.634793,0.238793,0.363763,1.001494,0.030743,6.656445,1.667971,12.188131,18.376602,2.639318
"2024071509","2024071509",114.25755610,22.32389430,1.000000,1.631356,0.237541,0.360714,1.002385,0.030716,6.602081,1.637484,12.107114,18.393970,2.637559
"2024071509","2024071509",114.25700660,22.32322320,2.000000,1.999410,0.355303,0.748408,0.865359,0.030340,12.092640,5.309661,23.400959,14.911718,2.607181
"2024071509","2024071509",114.25860020,22.32379890,2.000000,2.168787,0.418398,1.037759,0.681650,0.030980,15.071093,7.183809,31.718872,10.525372,2.655576
"2024071509","2024071509",114.25858710,22.32376240,2.000000,2.168787,0.418398,1.037759,0.681650,0.030980,15.071093,7.183809,31.718872,10.525372,2.655576
"2024071509","2024071509",114.26537250,22.31783490,2.000000,1.959725,0.340800,0.628974,0.958646,0.031305,11.061245,4.397689,18.563148,17.879009,2.668467
"2024071509","2024071509",114.26633340,22.31612130,1.000000,1.777532,0.281658,0.464911,0.999906,0.031057,8.739729,2.876764,14.491031,18.678074,2.652013
"2024071509","2024071509",114.26578790,22.31559280,1.000000,1.697155,0.256015,0.418483,0.991952,0.030705,7.597649,2.154268,13.027148,18.608103,2.621906
"2024071509","2024071509",114.26481710,22.31560750,1.000000,1.630848,0.233097,0.353675,1.013707,0.030370,6.650746,1.568271,11.242451,19.163555,2.591503
"2024071509","2024071509",114.26442130,22.31652210,2.000000,2.762104,0.609044,1.800799,0.321711,0.030550,23.964275,13.040138,52.430717,2.342330,2.604696
"2024071509","2024071509",114.26551500,22.31890580,2.000000,2.067903,0.377302,0.722506,0.936372,0.031723,12.588009,5.361264,21.207634,17.295536,2.702130
"2024071509","2024071509",114.26755340,22.31876890,1.000000,1.765997,0.287626,0.502436,0.943554,0.032382,8.794143,2.754808,15.775138,17.075546,2.758725
"2024071509","2024071509",114.26777560,22.31852830,2.000000,1.904661,0.329555,0.591889,0.950852,0.032364,10.449684,3.852461,17.748310,17.480061,2.758126
"2024071509","2024071509",114.27022000,22.31674260,2.000000,1.894823,0.326394,0.571387,0.964530,0.032513,10.281599,3.709762,16.975887,17.912292,2.781010
"2024071509","2024071509",114.27090700,22.31741010,2.000000,1.886138,0.322304,0.487005,1.043818,0.033012,10.180087,3.577881,15.273678,19.375807,2.820744
"2024071510","2024071510",114.26891700,22.32251190,2.000000,2.162571,0.373308,0.765098,0.987835,0.036330,16.601158,6.093871,23.156269,19.459415,2.609711
"2024071510","2024071510",114.26889710,22.32296220,2.000000,2.126849,0.363634,0.748633,0.978093,0.036489,15.329048,5.211510,21.204847,19.516190,2.620207
"2024071510","2024071510",114.26816420,22.32447420,2.000000,2.231197,0.398115,0.843808,0.952590,0.036685,18.202545,7.045603,27.004156,17.620020,2.636818
